row_id,pred
TRAIN_1221586,0.5237865263526319
TRAIN_1221587,0.432313525747228
TRAIN_1221588,0.4249809440842509
TRAIN_1221589,0.533717815090076
TRAIN_1221590,0.5713391046219293
TRAIN_1221591,0.4842340566110093
TRAIN_1221592,0.458465817133561
TRAIN_1221593,0.45893173054938047
TRAIN_1221594,0.46541978611722373
TRAIN_1221595,0.4582047396763206
TRAIN_1221596,0.5384181267375172
TRAIN_1221597,0.5765651317243281
TRAIN_1221598,0.4921392613715866
TRAIN_1221599,0.5513282756867032
TRAIN_1221600,0.5599656611108218
TRAIN_1221601,0.5795084511427103
TRAIN_1221602,0.5672365187338679
TRAIN_1221603,0.578304553616213
TRAIN_1221604,0.5923562665879842
TRAIN_1221605,0.4843937187092523
TRAIN_1221606,0.49578265744377736
TRAIN_1221607,0.48483992336834697
TRAIN_1221608,0.5167252244496525
TRAIN_1221609,0.5273772607470695
TRAIN_1221610,0.5562948294956188
TRAIN_1221611,0.5729421714188376
TRAIN_1221612,0.557548582553135
TRAIN_1221613,0.5337532965507711
TRAIN_1221614,0.5565476330125367
TRAIN_1221615,0.569424397058129
TRAIN_1221616,0.5324409299060863
TRAIN_1221617,0.531863163236852
TRAIN_1221618,0.5207702017936715
TRAIN_1221619,0.6083941686951325
TRAIN_1221620,0.6269777936600388
TRAIN_1221621,0.6049409001205938
TRAIN_1221622,0.5830124690387839
TRAIN_1221623,0.5473245858635423
TRAIN_1221624,0.5277792421907506
TRAIN_1221625,0.4985277396025599
TRAIN_1221626,0.5000456332299785
TRAIN_1221627,0.5147035091491282
TRAIN_1221628,0.515926508197291
TRAIN_1221629,0.5250227424215621
TRAIN_1221630,0.551868843411081
TRAIN_1221631,0.5378359777072368
TRAIN_1221632,0.5292180509114373
TRAIN_1221633,0.5345501830061103
TRAIN_1221634,0.5369131652858582
TRAIN_1221635,0.5350770841655651
TRAIN_1221636,0.5417226986040452
TRAIN_1221637,0.5267675154083138
TRAIN_1221638,0.5262054312827831
TRAIN_1221639,0.6071228715768292
TRAIN_1221640,0.6077046947112269
TRAIN_1221641,0.6258914994589999
TRAIN_1221642,0.5926287011716648
TRAIN_1221643,0.6002386732562124
