row_id,pred
TRAIN_1221586,0.5652991918195052
TRAIN_1221587,0.5660104802168913
TRAIN_1221588,0.5662668310113177
TRAIN_1221589,0.557294949864002
TRAIN_1221590,0.554491923390946
TRAIN_1221591,0.5660656310218689
TRAIN_1221592,0.5677097432892122
TRAIN_1221593,0.5614960737252205
TRAIN_1221594,0.5601339521036833
TRAIN_1221595,0.5470043010567204
TRAIN_1221596,0.58151928480626
TRAIN_1221597,0.5464887661776223
TRAIN_1221598,0.5787563682236995
TRAIN_1221599,0.5538907850708525
TRAIN_1221600,0.5538907850708525
TRAIN_1221601,0.5636996307160393
TRAIN_1221602,0.5678680666520897
TRAIN_1221603,0.5793098124847534
TRAIN_1221604,0.5551284901206393
TRAIN_1221605,0.5831905118706487
TRAIN_1221606,0.5722201883718042
TRAIN_1221607,0.5654914314702075
TRAIN_1221608,0.5782454168719227
TRAIN_1221609,0.5365911427325214
TRAIN_1221610,0.5823707724218257
TRAIN_1221611,0.570544355250341
TRAIN_1221612,0.5592979128882243
TRAIN_1221613,0.5799672796124448
TRAIN_1221614,0.5799774772113976
TRAIN_1221615,0.5777256000139948
TRAIN_1221616,0.5600162216848383
TRAIN_1221617,0.5456077840708226
TRAIN_1221618,0.5531749193287495
TRAIN_1221619,0.5628445409946721
TRAIN_1221620,0.5688796597767138
TRAIN_1221621,0.5605677930324398
TRAIN_1221622,0.5543043669312466
TRAIN_1221623,0.5785730473721645
TRAIN_1221624,0.5741965148360404
TRAIN_1221625,0.5427418936953676
TRAIN_1221626,0.5474891475638781
TRAIN_1221627,0.5634964417975398
TRAIN_1221628,0.5320776209266818
TRAIN_1221629,0.5320776209266818
TRAIN_1221630,0.577748390427151
TRAIN_1221631,0.5743299758078871
TRAIN_1221632,0.5630206320098066
TRAIN_1221633,0.5737852538824858
TRAIN_1221634,0.5633557773052271
TRAIN_1221635,0.5726895410714181
TRAIN_1221636,0.5609759195311768
TRAIN_1221637,0.5556839630917257
TRAIN_1221638,0.5389644085948517
TRAIN_1221639,0.5784841746699978
TRAIN_1221640,0.5709992407897181
TRAIN_1221641,0.572514641179227
TRAIN_1221642,0.5469555557709568
TRAIN_1221643,0.5689585710115551
TRAIN_1221644,0.5646379603042861
TRAIN_1221645,0.56542272551978
TRAIN_1221646,0.5599524759406271
TRAIN_1221647,0.5797158249149349
TRAIN_1221648,0.579188839346386
TRAIN_1221649,0.5798513414833245
TRAIN_1221650,0.5785141390242825
TRAIN_1221651,0.5877886438346891
TRAIN_1221652,0.5754264703438989
TRAIN_1221653,0.5958469917284037
TRAIN_1221654,0.5878183398499242
TRAIN_1221655,0.5808532666623765
TRAIN_1221656,0.5333830757114544
TRAIN_1221657,0.5874481900322861
TRAIN_1221658,0.5807308084107381
TRAIN_1221659,0.5827184894368606
TRAIN_1221660,0.545971747955274
TRAIN_1221661,0.545971747955274
TRAIN_1221662,0.5657745055145043
TRAIN_1221663,0.5657745055145043
TRAIN_1221664,0.5657745055145043
TRAIN_1221665,0.5614636546019136
TRAIN_1221666,0.578563506282856
TRAIN_1221667,0.570171343914279
TRAIN_1221668,0.5595827045074965
TRAIN_1221669,0.559751112734024
TRAIN_1221670,0.5688079606967068
TRAIN_1221671,0.5714003933201341
TRAIN_1221672,0.5601625602317649
TRAIN_1221673,0.5639686687458251
TRAIN_1221674,0.5584889772932139
TRAIN_1221675,0.5584889772932139
TRAIN_1221676,0.5601728242135461
TRAIN_1221677,0.5601728242135461
TRAIN_1221678,0.5746286398610291
TRAIN_1221679,0.5704544368678578
TRAIN_1221680,0.5785964605995672
TRAIN_1221681,0.5723470561464501
TRAIN_1221682,0.5702631329810924
TRAIN_1221683,0.5669417210669921
TRAIN_1221684,0.5811047651804608
TRAIN_1221685,0.5777783632109527
TRAIN_1221686,0.5850468254669823
TRAIN_1221687,0.5713940363839348
TRAIN_1221688,0.579003239774245
TRAIN_1221689,0.5756723355284146
TRAIN_1221690,0.5794158667944487
TRAIN_1221691,0.5705647981279772
TRAIN_1221692,0.5344914496722135
TRAIN_1221693,0.5772848070671877
TRAIN_1221694,0.5683686739517103
TRAIN_1221695,0.5784469987318183
TRAIN_1221696,0.5758822457010122
TRAIN_1221697,0.5623866411877712
TRAIN_1221698,0.5706039391964368
TRAIN_1221699,0.5721673827376579
TRAIN_1221700,0.5484898782871245
TRAIN_1221701,0.5689046491639905
TRAIN_1221702,0.5781484738725529
TRAIN_1221703,0.5504831794164057
TRAIN_1221704,0.5538730493143063
TRAIN_1221705,0.5669727687496083
TRAIN_1221706,0.5367876099077308
TRAIN_1221707,0.5256671473835688
TRAIN_1221708,0.5679083225446794
TRAIN_1221709,0.584840463485627
TRAIN_1221710,0.5758708625993811
TRAIN_1221711,0.5726981584211327
TRAIN_1221712,0.554218356655723
TRAIN_1221713,0.5625453361163053
TRAIN_1221714,0.5440117919254865
TRAIN_1221715,0.5863769607740971
TRAIN_1221716,0.5739755915387165
TRAIN_1221717,0.5481222732618651
TRAIN_1221718,0.5740767050473469
TRAIN_1221719,0.5785351181054486
TRAIN_1221720,0.5547132489918776
TRAIN_1221721,0.5732042422021009
TRAIN_1221722,0.548558181104741
TRAIN_1221723,0.5508098889311018
TRAIN_1221724,0.5584465117752382
TRAIN_1221725,0.57215765336197
TRAIN_1221726,0.5750990998858208
TRAIN_1221727,0.572401359487097
TRAIN_1221728,0.5445933218056466
TRAIN_1221729,0.571852653017895
TRAIN_1221730,0.5668099057034891
TRAIN_1221731,0.5702154619056027
TRAIN_1221732,0.557984866350261
TRAIN_1221733,0.5643953054155603
TRAIN_1221734,0.5481577529304957
TRAIN_1221735,0.5500851767655048
TRAIN_1221736,0.5493911952012867
TRAIN_1221737,0.5468757561607674
TRAIN_1221738,0.5515888219839975
TRAIN_1221739,0.5496254700489588
TRAIN_1221740,0.5372363370929037
TRAIN_1221741,0.5410611886687051
TRAIN_1221742,0.536097406383635
TRAIN_1221743,0.5768706404265974
TRAIN_1221744,0.5646781320453482
TRAIN_1221745,0.5486257682370327
TRAIN_1221746,0.5742749722184106
TRAIN_1221747,0.568528319143946
TRAIN_1221748,0.5424925405385351
TRAIN_1221749,0.5286082323094141
TRAIN_1221750,0.541435701244213
TRAIN_1221751,0.5761936243557626
TRAIN_1221752,0.5608755788600523
TRAIN_1221753,0.5654326323840376
TRAIN_1221754,0.5703258956881619
TRAIN_1221755,0.5459066576489648
TRAIN_1221756,0.5548383578813755
TRAIN_1221757,0.5329956270219178
TRAIN_1221758,0.536697286615282
TRAIN_1221759,0.5261050763034042
TRAIN_1221760,0.4969360048440982
TRAIN_1221761,0.5310993154200637
TRAIN_1221762,0.5546445005587495
TRAIN_1221763,0.5428263209585616
TRAIN_1221764,0.5286251103622363
TRAIN_1221765,0.5402573179722572
TRAIN_1221766,0.5410735006307669
TRAIN_1221767,0.5422093056545144
TRAIN_1221768,0.5351174845621409
TRAIN_1221769,0.544872985046013
TRAIN_1221770,0.5676496815770301
TRAIN_1221771,0.5534214485816416
TRAIN_1221772,0.5587743519946301
TRAIN_1221773,0.5599479850919338
TRAIN_1221774,0.5695740896508649
TRAIN_1221775,0.5669796136188289
TRAIN_1221776,0.5090415550619779
TRAIN_1221777,0.5197167114253717
TRAIN_1221778,0.5157505347693406
TRAIN_1221779,0.5236528945465049
TRAIN_1221780,0.5164060335001025
TRAIN_1221781,0.5200389687873107
TRAIN_1221782,0.5068132046046693
TRAIN_1221783,0.5158913292914905
TRAIN_1221784,0.5200389687873107
TRAIN_1221785,0.5234976840746497
TRAIN_1221786,0.5234119170306076
TRAIN_1221787,0.4899022574878289
TRAIN_1221788,0.5171103995044
TRAIN_1221789,0.5212572869076956
TRAIN_1221790,0.5071665205266742
TRAIN_1221791,0.5083866246802812
TRAIN_1221792,0.5113040835181125
TRAIN_1221793,0.5259693283893789
TRAIN_1221794,0.523445771699409
TRAIN_1221795,0.5168130542627883
TRAIN_1221796,0.5181890340121498
TRAIN_1221797,0.5187896352948921
TRAIN_1221798,0.5259206555233154
TRAIN_1221799,0.5307210189323568
TRAIN_1221800,0.5337779430693756
TRAIN_1221801,0.5265889283126718
TRAIN_1221802,0.523997220246663
TRAIN_1221803,0.5322844085564573
TRAIN_1221804,0.5299947599683207
TRAIN_1221805,0.5208579447336027
TRAIN_1221806,0.5186360411177173
